pillar,column,label,representation,n,r2_baseline,lift
B,lq_emp_99,Unclassified LQ,lead_only_l2,1075,0.4647821277214771,1.4227774514097291e-08
B,lq_emp_99,Unclassified LQ,uniform,1075,0.4647821277214771,0.0011468724605259162
B,lq_emp_99,Unclassified LQ,uniform_pca64,1075,0.4647821277214771,0.0009593909628440311
B,lq_emp_99,Unclassified LQ,uniform_l2,1075,0.4647821277214771,0.0022061097645587058
B,lq_emp_99,Unclassified LQ,tier_conditional,1075,0.4647821277214771,8.576150471251154e-05
B,lq_emp_99,Unclassified LQ,tier_conditional_pca64,1075,0.4647821277214771,9.955337735845227e-05
B,lq_emp_99,Unclassified LQ,tier_conditional_l2,1075,0.4647821277214771,1.7329020886025504e-05
B,lq_emp_99,Unclassified LQ,tier_conditional_inverse,1075,0.4647821277214771,1.875618933533385e-05
B,lq_emp_99,Unclassified LQ,tier_conditional_inverse_pca64,1075,0.4647821277214771,2.9114327036894316e-05
B,lq_emp_99,Unclassified LQ,tier_conditional_inverse_l2,1075,0.4647821277214771,4.51580569202914e-05
B,lq_emp_99,Unclassified LQ,typed_sections,1075,0.4647821277214771,0.0010208161284400719
C,unemployment_velocity,unemployment velocity,lead_only,3143,0.5499196481999624,-0.00013219589825030909
C,unemployment_velocity,unemployment velocity,lead_only_pca64,3143,0.5499196481999624,-0.00021208297482255833
C,unemployment_velocity,unemployment velocity,lead_only_l2,3143,0.5499196481999624,-0.000135144316988689
C,unemployment_velocity,unemployment velocity,uniform,3143,0.5499196481999624,9.691110448684093e-06
C,unemployment_velocity,unemployment velocity,uniform_pca64,3143,0.5499196481999624,9.688026837428865e-06
C,unemployment_velocity,unemployment velocity,uniform_l2,3143,0.5499196481999624,-3.205060583610919e-05
C,unemployment_velocity,unemployment velocity,tier_conditional,3143,0.5499196481999624,-0.00019377526469921413
C,unemployment_velocity,unemployment velocity,tier_conditional_pca64,3143,0.5499196481999624,-7.676359162989144e-05
C,unemployment_velocity,unemployment velocity,tier_conditional_l2,3143,0.5499196481999624,-0.00020019888756239723
C,unemployment_velocity,unemployment velocity,tier_conditional_inverse,3143,0.5499196481999624,-3.64277304414351e-05
C,unemployment_velocity,unemployment velocity,tier_conditional_inverse_pca64,3143,0.5499196481999624,-2.54270593371686e-05
C,unemployment_velocity,unemployment velocity,tier_conditional_inverse_l2,3143,0.5499196481999624,-0.0003936777757949095
C,unemployment_velocity,unemployment velocity,typed_sections,3143,0.5499196481999624,-7.057214899564013e-05
C,unemployment_rate_latest,unemployment rate (level),lead_only,3143,0.5027632741932753,0.007008234400727509
C,unemployment_rate_latest,unemployment rate (level),lead_only_pca64,3143,0.5027632741932753,0.0030635216881097493
C,unemployment_rate_latest,unemployment rate (level),lead_only_l2,3143,0.5027632741932753,0.007450708817770657
C,unemployment_rate_latest,unemployment rate (level),uniform,3143,0.5027632741932753,0.0053229112388668565
C,unemployment_rate_latest,unemployment rate (level),uniform_pca64,3143,0.5027632741932753,0.0028421264387943346
C,unemployment_rate_latest,unemployment rate (level),uniform_l2,3143,0.5027632741932753,0.006539722884122634
C,unemployment_rate_latest,unemployment rate (level),tier_conditional,3143,0.5027632741932753,0.00778937751713038
C,unemployment_rate_latest,unemployment rate (level),tier_conditional_pca64,3143,0.5027632741932753,0.0019113493926028458
C,unemployment_rate_latest,unemployment rate (level),tier_conditional_l2,3143,0.5027632741932753,0.008718699667770502
C,unemployment_rate_latest,unemployment rate (level),tier_conditional_inverse,3143,0.5027632741932753,0.0014033459233049328
C,unemployment_rate_latest,unemployment rate (level),tier_conditional_inverse_pca64,3143,0.5027632741932753,0.0011859949505280687
C,unemployment_rate_latest,unemployment rate (level),tier_conditional_inverse_l2,3143,0.5027632741932753,0.0014444743733348364
C,unemployment_rate_latest,unemployment rate (level),typed_sections,3143,0.5027632741932753,0.003627672914572888
C,gdp_velocity_pct,GDP velocity (normalized),lead_only,3080,0.12332557858744797,0.0008073582684995362
C,gdp_velocity_pct,GDP velocity (normalized),lead_only_pca64,3080,0.12332557858744797,0.0005944357303430126
C,gdp_velocity_pct,GDP velocity (normalized),lead_only_l2,3080,0.12332557858744797,0.0008435566337068323
C,gdp_velocity_pct,GDP velocity (normalized),uniform,3080,0.12332557858744797,0.00017877161682122722
C,gdp_velocity_pct,GDP velocity (normalized),uniform_pca64,3080,0.12332557858744797,0.000746443542729347
C,gdp_velocity_pct,GDP velocity (normalized),uniform_l2,3080,0.12332557858744797,0.0004104562901299236
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional,3080,0.12332557858744797,0.0013335967238563562
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_pca64,3080,0.12332557858744797,0.0005685939320919653
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_l2,3080,0.12332557858744797,0.001513768508414226
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse,3080,0.12332557858744797,0.0002408438764875953
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse_pca64,3080,0.12332557858744797,0.0001478712818623329
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse_l2,3080,0.12332557858744797,0.0006707792000736346
C,gdp_velocity_pct,GDP velocity (normalized),typed_sections,3080,0.12332557858744797,0.001855640545938786
D,log_total_tons,freight tonnage (log10),lead_only,3144,0.8860441073691143,0.0001665980981513382
D,log_total_tons,freight tonnage (log10),lead_only_pca64,3144,0.8860441073691143,0.00010619716943427449
D,log_total_tons,freight tonnage (log10),lead_only_l2,3144,0.8860441073691143,0.0001717118766612069
D,log_total_tons,freight tonnage (log10),uniform,3144,0.8860441073691143,4.86001540752623e-05
D,log_total_tons,freight tonnage (log10),uniform_pca64,3144,0.8860441073691143,4.235911136829529e-05
D,log_total_tons,freight tonnage (log10),uniform_l2,3144,0.8860441073691143,0.000147387875260252
D,log_total_tons,freight tonnage (log10),tier_conditional,3144,0.8860441073691143,-3.848017908869572e-06
D,log_total_tons,freight tonnage (log10),tier_conditional_pca64,3144,0.8860441073691143,-1.3665097848836183e-05
D,log_total_tons,freight tonnage (log10),tier_conditional_l2,3144,0.8860441073691143,1.323901343552869e-06
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse,3144,0.8860441073691143,0.0009152793458624409
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse_pca64,3144,0.8860441073691143,0.0001859289875291159
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse_l2,3144,0.8860441073691143,0.0008527056552265488
D,log_total_tons,freight tonnage (log10),typed_sections,3144,0.8860441073691143,0.0008769320385512147
D,out_partner_hhi,outbound partner concentration,lead_only,3144,0.3861398493030823,0.001915176773712557
D,out_partner_hhi,outbound partner concentration,lead_only_pca64,3144,0.3861398493030823,0.001675402586700403
D,out_partner_hhi,outbound partner concentration,lead_only_l2,3144,0.3861398493030823,0.0019321603475764837
D,out_partner_hhi,outbound partner concentration,uniform,3144,0.3861398493030823,0.003188762994549621
D,out_partner_hhi,outbound partner concentration,uniform_pca64,3144,0.3861398493030823,0.0021125582876051485
D,out_partner_hhi,outbound partner concentration,uniform_l2,3144,0.3861398493030823,0.0031930931081975977
D,out_partner_hhi,outbound partner concentration,tier_conditional,3144,0.3861398493030823,0.003991358255727273
D,out_partner_hhi,outbound partner concentration,tier_conditional_pca64,3144,0.3861398493030823,0.0025244782283456724
D,out_partner_hhi,outbound partner concentration,tier_conditional_l2,3144,0.3861398493030823,0.0027471009193984486
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse,3144,0.3861398493030823,0.00272706202422357
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse_pca64,3144,0.3861398493030823,0.002596500346030761
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse_l2,3144,0.3861398493030823,0.003600001507817807
D,out_partner_hhi,outbound partner concentration,typed_sections,3144,0.3861398493030823,0.003703168365868592
D,in_partner_hhi,inbound partner concentration,lead_only,3144,0.3635412862183681,0.002159168957987956
D,in_partner_hhi,inbound partner concentration,lead_only_pca64,3144,0.3635412862183681,0.00059531712708627
D,in_partner_hhi,inbound partner concentration,lead_only_l2,3144,0.3635412862183681,0.0021585680864452117
D,in_partner_hhi,inbound partner concentration,uniform,3144,0.3635412862183681,0.001486928544925381
D,in_partner_hhi,inbound partner concentration,uniform_pca64,3144,0.3635412862183681,0.00131456494243809
D,in_partner_hhi,inbound partner concentration,uniform_l2,3144,0.3635412862183681,0.0030819330913158804
D,in_partner_hhi,inbound partner concentration,tier_conditional,3144,0.3635412862183681,0.004976007359051238
D,in_partner_hhi,inbound partner concentration,tier_conditional_pca64,3144,0.3635412862183681,0.002835145503771952
D,in_partner_hhi,inbound partner concentration,tier_conditional_l2,3144,0.3635412862183681,0.00416615436522616
D,in_partner_hhi,inbound partner concentration,tier_conditional_inverse,3144,0.3635412862183681,0.0020350495502376997
D,in_partner_hhi,inbound partner concentration,tier_conditional_inverse_pca64,3144,0.3635412862183681,0.0019077520776696888
D,in_partner_hhi,inbound partner concentration,tier_conditional_inverse_l2,3144,0.3635412862183681,0.0031649773268060954
D,in_partner_hhi,inbound partner concentration,typed_sections,3144,0.3635412862183681,8.884130235031762e-06
E,capital_to_wage_ratio,capital-to-wage ratio,lead_only,3143,0.3703232263560705,0.005129028687171688
E,capital_to_wage_ratio,capital-to-wage ratio,lead_only_pca64,3143,0.3703232263560705,0.0018076667571558236
E,capital_to_wage_ratio,capital-to-wage ratio,lead_only_l2,3143,0.3703232263560705,0.005026742906177328
E,capital_to_wage_ratio,capital-to-wage ratio,uniform,3143,0.3703232263560705,0.0032052608554002937
E,capital_to_wage_ratio,capital-to-wage ratio,uniform_pca64,3143,0.3703232263560705,0.0030622138824607514
E,capital_to_wage_ratio,capital-to-wage ratio,uniform_l2,3143,0.3703232263560705,0.003603794555057216
E,capital_to_wage_ratio,capital-to-wage ratio,tier_conditional,3143,0.3703232263560705,0.0001311019534945279
E,capital_to_wage_ratio,capital-to-wage ratio,tier_conditional_pca64,3143,0.3703232263560705,0.0009559961610028367
E,capital_to_wage_ratio,capital-to-wage ratio,tier_conditional_l2,3143,0.3703232263560705,0.0014968679128422036
E,capital_to_wage_ratio,capital-to-wage ratio,tier_conditional_inverse,3143,0.3703232263560705,0.008617166835967471
E,capital_to_wage_ratio,capital-to-wage ratio,tier_conditional_inverse_pca64,3143,0.3703232263560705,0.00572348427029068
E,capital_to_wage_ratio,capital-to-wage ratio,tier_conditional_inverse_l2,3143,0.3703232263560705,0.008276077572302531
E,capital_to_wage_ratio,capital-to-wage ratio,typed_sections,3143,0.3703232263560705,0.005295595842387146
F,distress_count,demographic distress count,lead_only,3144,0.20167572221044416,0.011736482172941654
F,distress_count,demographic distress count,lead_only_pca64,3144,0.20167572221044416,0.006695090039733564
F,distress_count,demographic distress count,lead_only_l2,3144,0.20167572221044416,0.012261570187613646
F,distress_count,demographic distress count,uniform,3144,0.20167572221044416,0.02115775596091618
F,distress_count,demographic distress count,uniform_pca64,3144,0.20167572221044416,0.016319845321919102
F,distress_count,demographic distress count,uniform_l2,3144,0.20167572221044416,0.023164240702978844
F,distress_count,demographic distress count,tier_conditional,3144,0.20167572221044416,0.016160394711168924
F,distress_count,demographic distress count,tier_conditional_pca64,3144,0.20167572221044416,0.012173138457194033
F,distress_count,demographic distress count,tier_conditional_l2,3144,0.20167572221044416,0.017272968561135804
F,distress_count,demographic distress count,tier_conditional_inverse,3144,0.20167572221044416,0.0041411224494909415
F,distress_count,demographic distress count,tier_conditional_inverse_pca64,3144,0.20167572221044416,0.004389807614470498
F,distress_count,demographic distress count,tier_conditional_inverse_l2,3144,0.20167572221044416,0.006153805549000579
F,distress_count,demographic distress count,typed_sections,3144,0.20167572221044416,0.021816960040274447
