county_name,fips_code,total_tons,mean_partner_hhi,tons_quartile,unemployment_velocity,gdp_velocity_pct
"Greene County, Georgia",13133,2877.4002412,0.012475939971824326,2,0.20000000000000004,0.027687775098353747
"Gwinnett County, Georgia",13135,51150.316079,0.03329460849237771,4,0.13333333333333344,0.023125888390829765
"Habersham County, Georgia",13137,4181.435893,0.009434444064482617,2,-0.03333333333333336,0.045643688139737536
"Hall County, Georgia",13139,16910.239782800003,0.03343960569851409,4,0.06666666666666658,0.04016993694526005
"Hancock County, Georgia",13141,751.2594309000001,0.009761199380439848,1,0.0,-0.0391960141960142
"Haralson County, Georgia",13143,3687.7029286000006,0.041081738243180586,2,0.10000000000000009,0.06931569662763286
"Harris County, Georgia",13145,1963.8007641,0.010161746391355461,1,0.10000000000000009,0.059025382427687005
"Hart County, Georgia",13147,2430.2599646,0.010447889984106047,2,0.0,0.0669077205910398
"Heard County, Georgia",13149,2459.7432838,0.05705643351083899,2,0.03333333333333336,-0.008653292448885989
"Henry County, Georgia",13151,10703.0048602,0.034549433227161766,4,0.16666666666666666,0.05290419917677388
"Houston County, Georgia",13153,14183.5554361,0.008878355647455318,4,-0.03333333333333336,0.016762159879093883
"Irwin County, Georgia",13155,1199.8531782999999,0.010524057205182638,1,0.06666666666666672,0.0025246537734850217
"Jackson County, Georgia",13157,8519.2618829,0.03109467627210927,3,0.20000000000000004,0.05238362873658484
"Jasper County, Georgia",13159,1178.5557164,0.0318282637781791,1,0.16666666666666666,0.04789383163953832
"Jeff Davis County, Georgia",13161,3371.51843,0.010211913868911723,2,0.20000000000000018,0.04878590801528062
"Jefferson County, Georgia",13163,3668.9106002,0.010413148678629662,2,0.03333333333333351,-0.020635711502468877
"Jenkins County, Georgia",13165,996.4313974999999,0.01091762533157763,1,-0.23333333333333325,0.031573593363081125
"Johnson County, Georgia",13167,1050.6537628,0.010062223330972845,1,0.0,0.01572837539818672
"Jones County, Georgia",13169,2045.1942235999998,0.009625384753298709,2,0.09999999999999994,0.0387400405076855
"Lamar County, Georgia",13171,1476.4721573000002,0.03069254964664342,1,0.16666666666666666,0.03716388691244277
"Lanier County, Georgia",13173,877.067903,0.010244577239983805,1,0.20000000000000004,0.028218658053258336
"Laurens County, Georgia",13175,4780.4247426,0.009625420792719908,3,-0.06666666666666672,0.0260140959126303
"Lee County, Georgia",13177,2736.3663543000002,0.009855854114400278,2,0.0,0.03233206494599374
"Liberty County, Georgia",13179,4461.7345392,0.13374391708531896,2,0.03333333333333336,0.014431575251308353
"Lincoln County, Georgia",13181,1228.5836534,0.010894095625694681,1,-0.03333333333333336,0.0021169948857477504
"Long County, Georgia",13183,814.6640620000001,0.13928946288856445,1,0.03333333333333336,0.05718901314397032
"Lowndes County, Georgia",13185,11382.0796859,0.009779561400351683,4,0.1333333333333333,0.008628702973366454
"Lumpkin County, Georgia",13187,2184.3902925,0.010085025199817887,2,0.1333333333333333,0.02641314212338511
"McDuffie County, Georgia",13189,2386.9369042,0.009656856299244563,2,0.0,-0.002978484550223139
"McIntosh County, Georgia",13191,950.7522985,0.009816821215503025,1,-0.03333333333333336,-0.013722110265420893
"Macon County, Georgia",13193,1379.9334284,0.010022489143824174,1,0.06666666666666643,0.03656475801752582
"Madison County, Georgia",13195,2134.9456777,0.03830577650049376,2,0.0,0.07470234057069394
"Marion County, Georgia",13197,870.5936766000001,0.009730927060296782,1,0.03333333333333336,-0.00995157861101894
"Meriwether County, Georgia",13199,1956.4468656,0.03305591106823621,1,0.06666666666666672,0.031184872742621477
"Miller County, Georgia",13201,974.1887293999999,0.011318647286520472,1,0.0,-0.0049591958728054785
"Mitchell County, Georgia",13205,2012.3281275,0.009698058801013477,2,0.03333333333333336,0.03352535720536376
"Monroe County, Georgia",13207,3450.1039432,0.014424912739144051,2,0.03333333333333336,0.006212665823483211
"Montgomery County, Georgia",13209,1010.6112188,0.010161207275188596,1,-0.033333333333333215,0.03412821842059789
"Morgan County, Georgia",13211,2314.0660859,0.03319122048169174,2,0.06666666666666658,0.030081740943398758
"Murray County, Georgia",13213,3371.6297058,0.009848942513203974,2,0.16666666666666666,0.023162679212498632
"Muscogee County, Georgia",13215,16035.7193458,0.009852795000164118,4,0.06666666666666658,-8.119858511620041e-05
"Newton County, Georgia",13217,5484.823960600001,0.03276819837613938,3,0.23333333333333325,0.040800285551536974
"Oconee County, Georgia",13219,3013.2093254,0.03309911478297274,2,0.10000000000000009,0.05166853511274093
"Oglethorpe County, Georgia",13221,1543.5887478,0.04034925017773316,1,0.03333333333333336,0.08375097477470715
"Paulding County, Georgia",13223,6005.0722334,0.034634808534234875,3,0.16666666666666666,0.047100498646278244
"Peach County, Georgia",13225,2529.1442140999998,0.009816391449915422,2,0.06666666666666658,0.053612566523210024
"Pickens County, Georgia",13227,3345.6432655999997,0.04024488234080494,2,0.09999999999999994,0.03619929523644697
"Pierce County, Georgia",13229,2841.2317586,0.010001833947170276,2,0.2333333333333334,0.017843899855023975
"Pike County, Georgia",13231,1107.4227679,0.034630283093661285,1,0.06666666666666672,0.030385397387547617
"Polk County, Georgia",13233,4060.0693632999996,0.03797477889969416,2,0.1333333333333333,0.020827561644090633
"Pulaski County, Georgia",13235,799.2926628,0.01012578770413785,1,0.03333333333333336,-0.00015801804153813388
"Putnam County, Georgia",13237,3143.0270339999997,0.009974887265231448,2,0.16666666666666666,0.044227225382581524
"Quitman County, Georgia",13239,411.45238670000003,0.00956512846311418,1,0.4000000000000001,-0.01628734663294933
"Rabun County, Georgia",13241,1316.7045733999998,0.010224978879789744,1,0.06666666666666658,0.01806920277360364
"Randolph County, Georgia",13243,1557.5290424999998,0.010597042805550294,1,0.09999999999999994,0.00311334653100686
"Richmond County, Georgia",13245,29946.040579200002,0.00934859805546259,4,0.16666666666666666,0.012425161076741124
"Rockdale County, Georgia",13247,6283.4582691,0.03275471807052837,3,0.1333333333333333,0.013686126633706207
"Schley County, Georgia",13249,507.7647417,0.009987924000695834,1,-0.06666666666666672,0.03542670418646337
"Screven County, Georgia",13251,1351.1098316000002,0.010194055704108194,1,0.0,-0.014447743931652074
"Seminole County, Georgia",13253,1119.4624152000001,0.010403137889575073,1,0.2333333333333334,0.005676753770529419
"Spalding County, Georgia",13255,5558.988063299999,0.0366054579777393,3,0.20000000000000004,0.02618801400623868
"Stephens County, Georgia",13257,2777.2964002999997,0.009820135130812792,2,0.19999999999999987,0.03766891524133772
"Stewart County, Georgia",13259,700.5741476000001,0.010489255026161298,1,-0.2999999999999998,0.06487762682542106
"Sumter County, Georgia",13261,3757.0603536,0.011437825628924422,2,0.2666666666666668,-0.026429963226687125
"Talbot County, Georgia",13263,722.2555294000001,0.014888277480379117,1,0.033333333333333215,0.15054666855220872
"Taliaferro County, Georgia",13265,495.2721557,0.012082856265107925,1,0.16666666666666666,0.049973193374530885
"Tattnall County, Georgia",13267,2537.2552438000002,0.010079967704597754,2,0.03333333333333336,0.060246067368872856
"Taylor County, Georgia",13269,906.7358999999999,0.011564529339567196,1,-0.2666666666666666,0.001601068426427842
"Telfair County, Georgia",13271,1401.4935851999999,0.010090217957414771,1,0.06666666666666672,0.0335165296785717
"Terrell County, Georgia",13273,1274.8015214,0.011866866181330928,1,0.13333333333333316,0.00030376499044906357
"Thomas County, Georgia",13275,5726.2119760000005,0.010805974002492322,3,0.06666666666666672,0.012805176092600344
"Tift County, Georgia",13277,4794.5358677,0.011012110096400863,3,0.06666666666666672,0.01981210317687119
"Toombs County, Georgia",13279,3283.6938504,0.009804636636765753,2,0.16666666666666666,0.03336542487512301
"Towns County, Georgia",13281,1153.9873088,0.010009706855312765,1,0.1333333333333333,0.04424093452462529
"Treutlen County, Georgia",13283,703.5394885999999,0.012981068888571387,1,0.03333333333333351,0.04893500753631543
"Troup County, Georgia",13285,6305.166662899999,0.03216193238643607,3,0.0,0.038024413376085565
"Turner County, Georgia",13287,1672.2706326,0.0181401578256788,1,0.03333333333333336,0.01649186326993171
"Twiggs County, Georgia",13289,1003.3758172999999,0.009938209684507829,1,0.06666666666666672,-0.05340494457228851
"Union County, Georgia",13291,1994.6486877999998,0.010055251712479974,2,0.10000000000000009,0.03206094554856336
"Upson County, Georgia",13293,3862.4256785999996,0.04493821606328445,2,0.06666666666666658,0.029004770491840186
"Walker County, Georgia",13295,4339.564131499999,0.009828219901927577,2,0.06666666666666672,0.032363827292689794
"Walton County, Georgia",13297,6283.630145200001,0.033343985379829924,3,0.10000000000000009,0.045553441275882074
"Ware County, Georgia",13299,5036.2745526,0.009930497963088146,3,0.23333333333333325,0.020393246398194353
"Warren County, Georgia",13301,1351.1873573,0.011337004738761387,1,-0.10000000000000024,0.0769152037665181
"Washington County, Georgia",13303,7036.5567688,0.025565505555389355,3,0.03333333333333336,0.009321588111764537
"Wayne County, Georgia",13305,3109.1657441999996,0.00960124214746477,2,0.16666666666666666,0.0382598245301127
"Webster County, Georgia",13307,599.5306647000001,0.010417869235800606,1,0.20000000000000004,-0.038108924016085725
"Wheeler County, Georgia",13309,1380.9879642,0.010750071528363993,1,0.1333333333333333,0.005336472111788802
"White County, Georgia",13311,2276.8658277000004,0.010066874497249158,2,0.06666666666666672,0.03259170501531292
"Whitfield County, Georgia",13313,12909.9369674,0.009801755995251512,4,0.1333333333333333,0.020225806441158387
"Wilcox County, Georgia",13315,953.3581974,0.010098666454280376,1,-0.06666666666666672,0.044484993267428156
"Wilkes County, Georgia",13317,1873.7892732999999,0.010127977041857486,1,-0.13333333333333316,0.06512054884652001
"Wilkinson County, Georgia",13319,5021.9345096,0.03200351392628877,3,0.03333333333333351,-0.12978112304398395
"Worth County, Georgia",13321,1541.6235106,0.00979567796052784,1,0.09999999999999994,0.006966339546448508
"Hawaii County, Hawaii",15001,10202.3119367,0.3234262585008597,4,-0.3,0.03673544313040103
"Honolulu County, Hawaii",15003,39949.3340874,0.8584086010290946,4,-0.3000000000000001,0.026448965436692572
"Kalawao County, Hawaii",15005,391.18127450000003,0.24938692705466747,1,,
"Kauai County, Hawaii",15007,4918.3029787,0.3173489463755127,3,-0.3999999999999999,0.038193910354336155
"Maui County, Hawaii",15009,9511.823281199999,0.3224850170437862,3,-0.19999999999999987,
"Ada County, Idaho",16001,62124.4418302,0.05090760981702018,4,0.3,0.04023650260621195
"Adams County, Idaho",16003,859.0723832,0.05458108627432743,1,0.4000000000000001,0.044891689592002466
"Bannock County, Idaho",16005,11077.7594323,0.0504873109199475,4,0.2666666666666666,0.03634663113159557
"Bear Lake County, Idaho",16007,1483.3055620999999,0.04474683330178481,1,0.09999999999999994,0.0632927240616931
"Benewah County, Idaho",16009,2411.1954576,0.047789164162098524,2,0.2666666666666666,0.04277888693897561
"Bingham County, Idaho",16011,5835.220670299999,0.04961553797897242,3,0.16666666666666666,0.04012534925757096
"Blaine County, Idaho",16013,3451.4505958,0.05070172600325013,2,0.16666666666666666,0.022164613963883993
"Boise County, Idaho",16015,846.7846239,0.0562260356944401,1,0.10000000000000009,0.04731718501168058
"Bonner County, Idaho",16017,5318.98102,0.052872340989192405,3,0.4666666666666668,0.027547475639776445
"Bonneville County, Idaho",16019,12754.057787899997,0.052491041399190155,4,0.20000000000000004,-0.007793725821601412
"Boundary County, Idaho",16021,2312.3560817999996,0.04723077174464555,2,0.36666666666666686,0.060003611521155256
"Butte County, Idaho",16023,673.9247155999999,0.048123931680416704,1,0.0,0.05620681511343156
"Camas County, Idaho",16025,558.2098246999999,0.054844434570631546,1,-0.03333333333333336,0.02866195278389552
"Canyon County, Idaho",16027,32444.349372800003,0.0531038966252359,4,0.2666666666666668,0.04880231091823067
"Caribou County, Idaho",16029,2023.2533368999998,0.04277388378514385,2,0.09999999999999994,0.04063648451530829
"Cassia County, Idaho",16031,10973.354175699998,0.06268612735684513,4,0.16666666666666666,0.0830161529970066
"Clark County, Idaho",16033,594.8710925,0.04249194741624768,1,0.0,0.07565343938215037
"Clearwater County, Idaho",16035,1395.6407258,0.04966935668388715,1,0.4000000000000001,-0.0003088206909862961
"Custer County, Idaho",16037,682.5066002,0.0557885027269,1,0.06666666666666672,0.03602816389203168
"Elmore County, Idaho",16039,8741.9289598,0.06545039625292347,3,0.2666666666666666,0.04307507238899512
"Franklin County, Idaho",16041,1853.1964026,0.04791729799579627,1,0.2333333333333334,0.03845368447976538
"Fremont County, Idaho",16043,1716.7239782000001,0.05102680567391299,1,0.10000000000000009,0.02693625060994079
"Gem County, Idaho",16045,2107.7855002,0.050117419061370204,2,0.2666666666666668,0.032261182931380965
"Gooding County, Idaho",16047,2827.4979795,0.04773885373903985,2,0.20000000000000004,0.02610209938721635
"Idaho County, Idaho",16049,2792.2146491,0.050720233604154036,2,0.4000000000000001,-0.00635405759032758
"Jefferson County, Idaho",16051,3532.3324609,0.04964153084216723,2,0.20000000000000004,0.04150528623042852
"Jerome County, Idaho",16053,4378.9870966,0.04923181279982593,2,0.16666666666666666,0.043470427697441104
"Kootenai County, Idaho",16055,29539.441721200004,0.05294709442084264,4,0.3666666666666667,0.03595537343496213
"Latah County, Idaho",16057,5151.4236501,0.06214366758153413,3,0.23333333333333325,0.0233713401440273
"Lemhi County, Idaho",16059,2055.5681103999996,0.05772417119577655,2,0.0,0.11320285803044423
"Lewis County, Idaho",16061,964.0874144,0.05143737841571804,1,-0.033333333333333215,-0.023365744985442905
"Lincoln County, Idaho",16063,754.0531162,0.049440626777651306,1,0.13333333333333344,0.038282842888351605
"Madison County, Idaho",16065,6463.4642569,0.0541040934522116,3,0.4000000000000001,0.029995295664209488
"Minidoka County, Idaho",16067,3635.2765369,0.04855241867363461,2,0.16666666666666666,0.04097359560991797
"Nez Perce County, Idaho",16069,6142.5360355,0.06402874568722,3,0.2666666666666668,-0.0007984327634145105
"Oneida County, Idaho",16071,893.8102946000001,0.045170352761813866,1,0.03333333333333336,0.009466882719577218
"Owyhee County, Idaho",16073,3773.6989706000004,0.08443044228796373,2,0.2333333333333334,0.06469103170165541
"Payette County, Idaho",16075,6265.2960168,0.06344953663886875,3,0.3,0.033778012860613396
"Power County, Idaho",16077,3712.5034435,0.05116481463488491,2,0.09999999999999994,0.033704897207277984
"Shoshone County, Idaho",16079,3716.3369989000003,0.10492989747052997,2,0.2666666666666666,0.017286933802878865
"Teton County, Idaho",16081,1471.4547703,0.055640278949346283,1,0.1333333333333333,0.04489780703155787
"Twin Falls County, Idaho",16083,15739.0586577,0.05106365426431692,4,0.23333333333333325,0.03184606397971846
"Valley County, Idaho",16085,1576.0478484999999,0.05584559370150375,1,0.033333333333333215,0.03474969501069562
"Washington County, Idaho",16087,2107.8182799,0.047872984612010366,2,0.23333333333333325,0.05998033811240732
"Adams County, Illinois",17001,16801.071639499998,0.018753272804407604,4,0.09999999999999994,0.0014935201214359558
"Alexander County, Illinois",17003,1391.9875842000001,0.025398899806577967,1,0.0,0.1028435400446363
"Bond County, Illinois",17005,5788.6891522000005,0.0652342630919352,3,0.0,0.03843062652539061
"Boone County, Illinois",17007,11682.7886146,0.015396181643228701,4,-0.2333333333333334,-0.01264271824787637
"Brown County, Illinois",17009,1819.6094633999996,0.01853733160506548,1,0.03333333333333336,-0.017190833986832747
"Bureau County, Illinois",17011,7431.6354451,0.06843640964482134,3,0.20000000000000018,-0.026767891145329917
"Calhoun County, Illinois",17013,2452.4104339999994,0.09715946467718373,2,0.0,0.0025162558388494754
"Carroll County, Illinois",17015,5569.489936100001,0.04909760234060885,3,0.19999999999999987,-0.010400737063831952
"Cass County, Illinois",17017,9384.5696175,0.0190723988908729,3,0.09999999999999994,0.011318413562336272
"Champaign County, Illinois",17019,36046.7316058,0.016647929018380664,4,0.033333333333333215,0.022232627218819186
"Christian County, Illinois",17021,6660.768400500001,0.016459366182488284,3,0.033333333333333215,-0.022852891527845424
"Clark County, Illinois",17023,5835.599995799999,0.026198240141974173,3,0.13333333333333344,0.020994874589549118
"Clay County, Illinois",17025,3775.6113547000004,0.014041951580288425,2,0.0,0.007059867722834905
"Clinton County, Illinois",17027,9732.6388572,0.056504181558875974,3,0.0,0.021352908968683026
"Coles County, Illinois",17029,10901.0343111,0.01541026048983873,4,-0.06666666666666672,0.010806063198226959
"Cook County, Illinois",17031,348042.4202289,0.10943221931137134,4,-0.06666666666666672,0.01823198469828501
"Crawford County, Illinois",17033,10145.4111467,0.01719470089260375,4,-0.23333333333333325,0.06011792613816802
"Cumberland County, Illinois",17035,2004.1127321000004,0.016530690100044237,2,0.0,0.12913102204028593
"DeKalb County, Illinois",17037,10793.8949966,0.08653270611409841,4,0.033333333333333215,-0.005265760057460205
"De Witt County, Illinois",17039,4674.8985057,0.013453744886238215,3,0.03333333333333336,0.02758139819364309
"Douglas County, Illinois",17041,6169.2792918,0.013727118703729134,3,0.06666666666666672,0.009182537353512736
"DuPage County, Illinois",17043,91281.7356215,0.09826106109817556,4,0.06666666666666658,0.01306009764457747
"Edgar County, Illinois",17045,4390.2306276,0.015266644863544513,2,0.06666666666666658,-0.009020596760483548
"Edwards County, Illinois",17047,2206.2130097,0.01617661489357687,2,0.09999999999999994,0.010754870611583119
"Effingham County, Illinois",17049,12953.7146667,0.015248380142101097,4,0.10000000000000009,0.022978566098623143
"Fayette County, Illinois",17051,6071.893474,0.01410563643723474,3,0.10000000000000024,0.00434665290466303
"Ford County, Illinois",17053,5048.240032600001,0.01394710058407858,3,0.06666666666666672,0.049859239264470695
"Franklin County, Illinois",17055,5389.7580796,0.015771900742061484,3,-0.033333333333333215,0.018124557225019274
"Fulton County, Illinois",17057,6727.1849996,0.0422670918435471,3,-0.03333333333333351,0.010811367460585782
"Gallatin County, Illinois",17059,2445.0073745,0.018448905165584516,2,-0.19999999999999987,-0.04572046009751852
"Greene County, Illinois",17061,1951.5335083,0.01683849565709874,1,-0.10000000000000009,-0.012756989112686563
"Grundy County, Illinois",17063,10017.7896915,0.06754834797466862,4,0.03333333333333351,0.03660556038740667
"Hamilton County, Illinois",17065,1996.1725486,0.01459494765793182,2,0.09999999999999994,0.014448123523195303
"Hancock County, Illinois",17067,7018.160856099999,0.05535730239119149,3,-0.033333333333333215,0.01677740899611593
"Hardin County, Illinois",17069,1562.4880017,0.020846300594118294,1,0.13333333333333316,0.07100179742392919
"Henderson County, Illinois",17071,2176.4691713,0.02125623173514093,2,-0.13333333333333344,-0.015929500392023732
"Henry County, Illinois",17073,16094.8883285,0.015575273736017765,4,0.2333333333333331,0.0037661681354743924
"Iroquois County, Illinois",17075,5304.3940267,0.015548170288696499,3,0.0,0.009755270047337266
"Jackson County, Illinois",17077,11678.0206709,0.036814971264585994,4,0.033333333333333215,0.014944256203213893
"Jasper County, Illinois",17079,3350.6502479,0.019014154143465634,2,0.0,0.0015695989974419053
"Jefferson County, Illinois",17081,7653.9254053,0.01672615905522168,3,0.03333333333333351,-0.0025627026402293114
"Jersey County, Illinois",17083,6594.2327132,0.09543548833815522,3,0.033333333333333215,-0.0174890079205896
"Jo Daviess County, Illinois",17085,6534.43804,0.035546613439093995,3,0.033333333333333215,0.003941501611446926
"Johnson County, Illinois",17087,1768.0534263000002,0.016752774915599997,1,-0.13333333333333344,0.027766961971625568
"Kane County, Illinois",17089,41558.737446600004,0.09454277872306135,4,0.06666666666666672,0.010740854389480652
"Kankakee County, Illinois",17091,13218.7149542,0.07544589499642014,4,-0.033333333333333215,0.007450261284549184
"Kendall County, Illinois",17093,12071.7260827,0.07213694437256724,4,0.09999999999999994,0.031298599066897914
"Knox County, Illinois",17095,8259.3501787,0.01658297834819823,3,-0.10000000000000024,0.019452271985397476
"Lake County, Illinois",17097,54973.9462701,0.09724529967518261,4,0.09999999999999994,0.0030153247832692552
"LaSalle County, Illinois",17099,16511.132043,0.0640011711130199,4,0.13333333333333344,0.001988360215496647
"Lawrence County, Illinois",17101,4064.2286351000007,0.014730122043273668,2,-0.2333333333333334,0.017200933947682854
"Lee County, Illinois",17103,9009.657867599999,0.015730942008609007,3,0.0,0.024176051017197463
"Livingston County, Illinois",17105,7848.358677,0.020922990787451863,3,-0.033333333333333215,0.03290536063372524
"Logan County, Illinois",17107,6570.8429031,0.014767405603986601,3,0.16666666666666666,-0.006425645321143629
"McDonough County, Illinois",17109,5606.366819299999,0.015224877203627214,3,0.13333333333333344,0.005922592408573148
"McHenry County, Illinois",17111,22895.030194400002,0.09403869570880435,4,0.06666666666666658,0.005819933718101871
"McLean County, Illinois",17113,33755.745930699995,0.016169415788572252,4,0.09999999999999994,0.02841387838650561
"Macon County, Illinois",17115,23228.314900499998,0.016512983041681716,4,0.0,0.0072008056954358714
"Macoupin County, Illinois",17117,7322.3732539,0.054898759973710985,3,0.09999999999999994,-0.014902796830290431
"Madison County, Illinois",17119,75556.27938179999,0.07063051688456237,4,0.03333333333333336,0.028990669878482322
"Marion County, Illinois",17121,7912.4492644,0.05917333013884794,3,-0.03333333333333351,0.02024770679953144
"Marshall County, Illinois",17123,2506.6246221,0.020767630944480194,2,0.09999999999999994,0.05733650423681975
"Mason County, Illinois",17125,6617.3004447,0.05539771787488521,3,0.06666666666666672,0.029176799964790782
"Massac County, Illinois",17127,3236.6379924000003,0.028747367864711368,2,-0.10000000000000024,-0.23531238039670155
"Menard County, Illinois",17129,2409.6947492000004,0.015247260792846745,2,0.06666666666666658,0.005766366267629139
"Mercer County, Illinois",17131,4898.8653419,0.06163296886824748,3,0.2333333333333331,0.0034266398092195134
"Monroe County, Illinois",17133,9134.1507256,0.06668729883645194,3,0.03333333333333336,0.020643505220796592
"Montgomery County, Illinois",17135,7004.1983119,0.024983394139761354,3,0.06666666666666643,0.06309789667618301
"Morgan County, Illinois",17137,6583.1227082000005,0.016552176519229436,3,-0.06666666666666672,-0.0018567819246201177
"Moultrie County, Illinois",17139,3754.7554246,0.01496003288856043,2,0.09999999999999994,-0.0009401172413919798
"Ogle County, Illinois",17141,14993.442536100003,0.01792151305588141,4,-0.033333333333333215,0.021297818763333233
"Peoria County, Illinois",17143,37101.473065000006,0.017187193247771362,4,0.06666666666666672,0.01666740665968083
"Perry County, Illinois",17145,15624.753592300001,0.0462835467130569,4,0.0,0.01801584567688598
"Piatt County, Illinois",17147,3837.933735,0.01425513909456472,2,0.06666666666666672,0.014327615778303271
"Pike County, Illinois",17149,6466.6217618,0.05582412698124864,3,0.06666666666666672,0.00656214190058628
"Pope County, Illinois",17151,927.9256158000001,0.01977922742281703,1,-0.4333333333333333,0.0659563595482651
"Pulaski County, Illinois",17153,1847.6799341,0.023239813083032,1,-0.3000000000000001,0.013181141993403447
"Putnam County, Illinois",17155,4980.2091546,0.06726903580311776,3,0.06666666666666672,0.01426086297637502
"Randolph County, Illinois",17157,14009.390122600002,0.03676834814626512,4,-0.03333333333333336,0.010703193158513799
"Richland County, Illinois",17159,4366.3531167,0.013859894463080906,2,0.0,0.027409217783832155
"Rock Island County, Illinois",17161,32737.505119499998,0.0201856844433137,4,0.2333333333333334,-0.0028771717400782643
"St. Clair County, Illinois",17163,56600.832293800006,0.0622878113917668,4,0.0,0.01269706176099994
"Saline County, Illinois",17165,6854.1869616,0.04732959453901751,3,-0.03333333333333351,0.04969626058307649
"Sangamon County, Illinois",17167,32247.380563599996,0.01870245281876602,4,0.03333333333333351,0.025598280768047387
"Schuyler County, Illinois",17169,2058.0118982,0.02273748385092029,2,0.16666666666666666,0.015657314408889348
"Scott County, Illinois",17171,1548.0233045,0.022826443976832526,1,-0.033333333333333215,-0.009917901210268254
"Shelby County, Illinois",17173,4683.4384358,0.014233430386217417,3,-0.03333333333333336,0.029626574331507154
"Stark County, Illinois",17175,1444.0749297,0.017105929305098168,1,0.09999999999999994,0.009146792090288116
"Stephenson County, Illinois",17177,11370.7015205,0.015789403539374733,4,-0.033333333333333215,0.011481182978249994
"Tazewell County, Illinois",17179,23533.867271199997,0.0169090733193803,4,0.13333333333333344,0.00562026389226892
"Union County, Illinois",17181,2951.9277183000004,0.01658608066477956,2,-0.10000000000000024,0.0019218228168290418
"Vermilion County, Illinois",17183,19383.4276201,0.014788465444488311,4,0.13333333333333316,0.00308998812043467
"Wabash County, Illinois",17185,3300.1102873,0.013826166754892994,2,0.0,0.024338475016242308
"Warren County, Illinois",17187,4154.783259,0.014422280897949622,2,0.06666666666666672,0.010943662725717788
"Washington County, Illinois",17189,4851.154035400001,0.014371501876831724,3,0.03333333333333336,0.0018002673173020285
"Wayne County, Illinois",17191,3457.6290942,0.016319946214072317,2,0.20000000000000004,0.03296123476162292
"White County, Illinois",17193,4291.2602107,0.013489838726801795,2,0.13333333333333316,0.048053183435740575
"Whiteside County, Illinois",17195,13148.835311499999,0.02468637746792283,4,0.13333333333333316,0.008113160076985329
"Will County, Illinois",17197,73530.0455563,0.07455084363055337,4,0.033333333333333215,0.016810100282246544
"Williamson County, Illinois",17199,12540.721740500001,0.015393964476581048,4,-0.09999999999999994,0.02801990872424758
"Winnebago County, Illinois",17201,51238.895561,0.016722765955573076,4,-0.19999999999999987,0.020282541286851107
"Woodford County, Illinois",17203,8113.3461607,0.04075006765772703,3,0.06666666666666672,0.015251521734845558
"Adams County, Indiana",18001,10097.199063299999,0.0611134186706382,4,0.3333333333333333,0.009813418456038538
"Allen County, Indiana",18003,76151.4138647,0.08316479646986584,4,0.16666666666666666,0.01981432865065634
"Bartholomew County, Indiana",18005,9604.2302898,0.04175534230305082,3,0.3,0.01992163764392679
"Benton County, Indiana",18007,1640.819449,0.014173584442561917,1,0.2333333333333334,-0.017116570619755335
"Blackford County, Indiana",18009,2028.2699936000001,0.013878454380390188,2,0.2666666666666666,-0.0278626336810227
"Boone County, Indiana",18011,9903.457327299999,0.03894086860617476,3,0.23333333333333325,0.04094199547620484
"Brown County, Indiana",18013,1356.5571518,0.04485912575276971,1,-0.10000000000000009,0.0475055557344842
"Carroll County, Indiana",18015,5310.414141900001,0.01439078973595357,3,0.20000000000000004,-0.00024734686137445154
"Cass County, Indiana",18017,9938.3987523,0.012894145073738853,3,0.3333333333333333,0.0035510351996364165
"Clark County, Indiana",18019,46349.59687559999,0.013878916980936256,4,0.2666666666666666,0.03593844894833496
"Clay County, Indiana",18021,3974.7333338999997,0.014016478053316255,2,0.10000000000000009,0.007939697825107913
"Clinton County, Indiana",18023,7327.9639486,0.014471126027613038,3,0.13333333333333344,0.020800792080549073
"Crawford County, Indiana",18025,4251.617462799999,0.026762471923226158,2,0.16666666666666682,-0.014134611419216831
"Daviess County, Indiana",18027,7033.992405999999,0.01323633670729729,3,0.1333333333333333,0.05990706112449972
"Dearborn County, Indiana",18029,7786.404296300001,0.015163025918439935,3,0.2666666666666666,0.0010276784361253303
"Decatur County, Indiana",18031,3898.1122035000008,0.0462791249015332,2,0.20000000000000004,-0.011113381242623772
"DeKalb County, Indiana",18033,13729.9211167,0.06959908467701423,4,0.19999999999999987,0.0017101619487864645
"Delaware County, Indiana",18035,8770.872359199999,0.0432715639187835,3,0.19999999999999987,0.00879325336350122
"Dubois County, Indiana",18037,10666.419394,0.01546670794796226,4,0.20000000000000004,0.022210441082463242
"Elkhart County, Indiana",18039,43373.311218,0.013989671841610412,4,0.3666666666666667,-0.031049375613671285
"Fayette County, Indiana",18041,2956.1764522000003,0.015845421945591492,2,0.16666666666666666,-0.00723726411846354
"Floyd County, Indiana",18043,13154.8748581,0.018444933914661843,4,0.3,0.030402725095030926
"Fountain County, Indiana",18045,2763.6598954,0.01590991823126725,2,0.3000000000000001,-0.005935135619128022
"Franklin County, Indiana",18047,4126.8501935,0.016976161127068984,2,0.19999999999999987,0.025072253275237297
"Fulton County, Indiana",18049,4972.3803572,0.014295942400753173,3,0.23333333333333325,-0.007281768292594425
"Gibson County, Indiana",18051,16583.528002799998,0.021537466960371707,4,0.1333333333333333,0.021244505679468312
"Grant County, Indiana",18053,12639.931804,0.01331429776929315,4,0.2333333333333334,0.005206508907087795
